,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_learning_rate,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
203,44.91697592735291,3.3655766176434674,0.13421549797058105,0.039945791483798544,squared_error,0.5,5,0.4,15,70,700,"{'criterion': 'squared_error', 'learning_rate': 0.5, 'max_depth': 5, 'max_features': 0.4, 'min_samples_leaf': 15, 'min_samples_split': 70, 'n_estimators': 700}",0.9558823529411765,0.9411764705882353,0.9470588235294117,0.9558823529411765,0.9529411764705882,0.9505882352941176,0.005703152773430996,90,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
95,32.21532711982727,1.6342548910550196,0.12652940750122071,0.006752366071625256,squared_error,0.3,5,0.3,15,70,700,"{'criterion': 'squared_error', 'learning_rate': 0.3, 'max_depth': 5, 'max_features': 0.3, 'min_samples_leaf': 15, 'min_samples_split': 70, 'n_estimators': 700}",0.9558823529411765,0.9470588235294117,0.9411764705882353,0.9558823529411765,0.9529411764705882,0.9505882352941176,0.005703152773430996,90,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
196,42.24715204238892,4.066612500077606,0.10564756393432617,0.03824286516642459,squared_error,0.5,5,0.4,10,80,600,"{'criterion': 'squared_error', 'learning_rate': 0.5, 'max_depth': 5, 'max_features': 0.4, 'min_samples_leaf': 10, 'min_samples_split': 80, 'n_estimators': 600}",0.961764705882353,0.9411764705882353,0.9470588235294117,0.9441176470588235,0.9588235294117647,0.9505882352941176,0.008193169574814212,90,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
68,51.81429462432861,1.452677429489985,0.13952441215515138,0.004296386363881685,squared_error,0.1,5,0.5,15,70,700,"{'criterion': 'squared_error', 'learning_rate': 0.1, 'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 15, 'min_samples_split': 70, 'n_estimators': 700}",0.9558823529411765,0.9382352941176471,0.9411764705882353,0.9588235294117647,0.9588235294117647,0.9505882352941176,0.00899826972986964,90,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
180,21.799586820602418,1.5155866692983457,0.04159336090087891,0.044075721982392166,squared_error,0.5,5,0.3,20,60,500,"{'criterion': 'squared_error', 'learning_rate': 0.5, 'max_depth': 5, 'max_features': 0.3, 'min_samples_leaf': 20, 'min_samples_split': 60, 'n_estimators': 500}",0.9588235294117647,0.9470588235294117,0.9382352941176471,0.9558823529411765,0.9529411764705882,0.9505882352941176,0.00729980802705346,90,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
204,35.664345026016235,1.9748830444317995,0.15745925903320312,0.11106156988282272,squared_error,0.5,5,0.4,15,80,500,"{'criterion': 'squared_error', 'learning_rate': 0.5, 'max_depth': 5, 'max_features': 0.4, 'min_samples_leaf': 15, 'min_samples_split': 80, 'n_estimators': 500}",0.9529411764705882,0.9441176470588235,0.95,0.9529411764705882,0.9529411764705882,0.9505882352941176,0.0034299717028501643,90,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
104,32.821758890151976,1.2209464918754103,0.11612262725830078,0.040963016111159364,squared_error,0.3,5,0.3,20,70,700,"{'criterion': 'squared_error', 'learning_rate': 0.3, 'max_depth': 5, 'max_features': 0.3, 'min_samples_leaf': 20, 'min_samples_split': 70, 'n_estimators': 700}",0.9558823529411765,0.9441176470588235,0.9382352941176471,0.9588235294117647,0.9558823529411765,0.9505882352941176,0.00797921174485328,90,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
103,29.954318809509278,0.7287712611183078,0.12817983627319335,0.0044376219086209815,squared_error,0.3,5,0.3,20,70,600,"{'criterion': 'squared_error', 'learning_rate': 0.3, 'max_depth': 5, 'max_features': 0.3, 'min_samples_leaf': 20, 'min_samples_split': 70, 'n_estimators': 600}",0.9558823529411765,0.9470588235294117,0.9382352941176471,0.9588235294117647,0.9529411764705882,0.9505882352941176,0.00729980802705346,90,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
238,39.4096134185791,4.081466848921926,0.07849154472351075,0.047864284024233074,squared_error,0.5,5,0.5,20,70,600,"{'criterion': 'squared_error', 'learning_rate': 0.5, 'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 20, 'min_samples_split': 70, 'n_estimators': 600}",0.95,0.9470588235294117,0.9441176470588235,0.9558823529411765,0.9558823529411765,0.9505882352941176,0.00470588235294121,90,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
148,37.440478277206424,1.154288707062027,0.1063835620880127,0.03781832800700357,squared_error,0.3,5,0.5,15,70,600,"{'criterion': 'squared_error', 'learning_rate': 0.3, 'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 15, 'min_samples_split': 70, 'n_estimators': 600}",0.9529411764705882,0.9411764705882353,0.9529411764705882,0.95,0.9529411764705882,0.95,0.004556450995538122,127,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
9,28.807527446746825,0.4731125386310082,0.13292307853698732,0.006861700048029417,squared_error,0.1,5,0.3,15,60,500,"{'criterion': 'squared_error', 'learning_rate': 0.1, 'max_depth': 5, 'max_features': 0.3, 'min_samples_leaf': 15, 'min_samples_split': 60, 'n_estimators': 500}",0.9558823529411765,0.9411764705882353,0.9352941176470588,0.9588235294117647,0.9588235294117647,0.95,0.009843059135695026,127,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
172,22.937781143188477,2.198998919359695,0.10937600135803223,0.04497985254771693,squared_error,0.5,5,0.3,15,60,600,"{'criterion': 'squared_error', 'learning_rate': 0.5, 'max_depth': 5, 'max_features': 0.3, 'min_samples_leaf': 15, 'min_samples_split': 60, 'n_estimators': 600}",0.9529411764705882,0.95,0.9470588235294117,0.95,0.95,0.95,0.0018601633295108047,127,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
171,21.76347804069519,1.2084330320468852,0.08952999114990234,0.05584550171151922,squared_error,0.5,5,0.3,15,60,500,"{'criterion': 'squared_error', 'learning_rate': 0.5, 'max_depth': 5, 'max_features': 0.3, 'min_samples_leaf': 15, 'min_samples_split': 60, 'n_estimators': 500}",0.9529411764705882,0.9441176470588235,0.9441176470588235,0.9529411764705882,0.9558823529411765,0.95,0.004921529567847512,127,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
158,42.462303161621094,1.9919671952725226,0.13070950508117676,0.0029787300543042076,squared_error,0.3,5,0.5,20,70,700,"{'criterion': 'squared_error', 'learning_rate': 0.3, 'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 20, 'min_samples_split': 70, 'n_estimators': 700}",0.95,0.95,0.9470588235294117,0.95,0.9529411764705882,0.95,0.0018601633295108047,127,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
166,25.549078750610352,1.1128541612621026,0.08398022651672363,0.048283896311526825,squared_error,0.5,5,0.3,10,70,600,"{'criterion': 'squared_error', 'learning_rate': 0.5, 'max_depth': 5, 'max_features': 0.3, 'min_samples_leaf': 10, 'min_samples_split': 70, 'n_estimators': 600}",0.961764705882353,0.9470588235294117,0.9441176470588235,0.9441176470588235,0.9529411764705882,0.95,0.006706914265289063,127,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
31,39.51444048881531,0.46018465381179496,0.13297076225280763,0.0032216607586481585,squared_error,0.1,5,0.4,10,70,600,"{'criterion': 'squared_error', 'learning_rate': 0.1, 'max_depth': 5, 'max_features': 0.4, 'min_samples_leaf': 10, 'min_samples_split': 70, 'n_estimators': 600}",0.961764705882353,0.9411764705882353,0.9323529411764706,0.9529411764705882,0.961764705882353,0.95,0.011616716269489121,127,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
2,22.5951144695282,8.32337525263652,0.10354728698730468,0.037646235227811305,squared_error,0.1,5,0.3,10,60,700,"{'criterion': 'squared_error', 'learning_rate': 0.1, 'max_depth': 5, 'max_features': 0.3, 'min_samples_leaf': 10, 'min_samples_split': 60, 'n_estimators': 700}",0.9588235294117647,0.9411764705882353,0.9323529411764706,0.9588235294117647,0.9588235294117647,0.95,0.011160979977064882,127,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
33,32.36626543998718,0.535243842145398,0.10437960624694824,0.04004056466515008,squared_error,0.1,5,0.4,10,80,500,"{'criterion': 'squared_error', 'learning_rate': 0.1, 'max_depth': 5, 'max_features': 0.4, 'min_samples_leaf': 10, 'min_samples_split': 80, 'n_estimators': 500}",0.9558823529411765,0.9441176470588235,0.9352941176470588,0.9529411764705882,0.961764705882353,0.95,0.009300816647554066,127,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
168,21.919510221481325,1.6008279127872336,0.10423340797424316,0.041377453232590296,squared_error,0.5,5,0.3,10,80,500,"{'criterion': 'squared_error', 'learning_rate': 0.5, 'max_depth': 5, 'max_features': 0.3, 'min_samples_leaf': 10, 'min_samples_split': 80, 'n_estimators': 500}",0.9588235294117647,0.9411764705882353,0.9441176470588235,0.95,0.9558823529411765,0.95,0.0067069142652890715,127,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
167,28.251743125915528,1.7937693889494721,0.1279468059539795,0.00777768111361344,squared_error,0.5,5,0.3,10,70,700,"{'criterion': 'squared_error', 'learning_rate': 0.5, 'max_depth': 5, 'max_features': 0.3, 'min_samples_leaf': 10, 'min_samples_split': 70, 'n_estimators': 700}",0.9558823529411765,0.9470588235294117,0.9382352941176471,0.9529411764705882,0.9558823529411765,0.95,0.006706914265289062,127,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
165,21.891434621810912,1.3708011113540175,0.1042572021484375,0.04041594253198007,squared_error,0.5,5,0.3,10,70,500,"{'criterion': 'squared_error', 'learning_rate': 0.5, 'max_depth': 5, 'max_features': 0.3, 'min_samples_leaf': 10, 'min_samples_split': 70, 'n_estimators': 500}",0.95,0.9441176470588235,0.9470588235294117,0.95,0.9588235294117647,0.95,0.004921529567847525,127,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
156,34.208631372451784,1.8229707939670665,0.10452322959899903,0.04859059441820087,squared_error,0.3,5,0.5,20,70,500,"{'criterion': 'squared_error', 'learning_rate': 0.3, 'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 20, 'min_samples_split': 70, 'n_estimators': 500}",0.9529411764705882,0.9470588235294117,0.9411764705882353,0.9558823529411765,0.9529411764705882,0.95,0.00526133641764657,127,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
150,33.661885833740236,1.6647991189633435,0.08308959007263184,0.0547618709175273,squared_error,0.3,5,0.5,15,80,500,"{'criterion': 'squared_error', 'learning_rate': 0.3, 'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 15, 'min_samples_split': 80, 'n_estimators': 500}",0.961764705882353,0.9382352941176471,0.9441176470588235,0.95,0.9558823529411765,0.95,0.008318903308077046,127,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
78,37.1530665397644,0.5902140863703998,0.13314547538757324,0.007424770432084127,squared_error,0.1,5,0.5,20,80,500,"{'criterion': 'squared_error', 'learning_rate': 0.1, 'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 20, 'min_samples_split': 80, 'n_estimators': 500}",0.9558823529411765,0.9441176470588235,0.9382352941176471,0.9558823529411765,0.9558823529411765,0.95,0.007440653318043272,127,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
212,42.8497495174408,4.160044663483901,0.21257495880126953,0.16230418786234913,squared_error,0.5,5,0.4,20,70,700,"{'criterion': 'squared_error', 'learning_rate': 0.5, 'max_depth': 5, 'max_features': 0.4, 'min_samples_leaf': 20, 'min_samples_split': 70, 'n_estimators': 700}",0.9470588235294117,0.9470588235294117,0.9382352941176471,0.9588235294117647,0.9588235294117647,0.95,0.007892004626469867,127,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
51,32.54962735176086,0.5743086953534406,0.10093894004821777,0.04588456149174443,squared_error,0.1,5,0.4,20,80,500,"{'criterion': 'squared_error', 'learning_rate': 0.1, 'max_depth': 5, 'max_features': 0.4, 'min_samples_leaf': 20, 'min_samples_split': 80, 'n_estimators': 500}",0.9529411764705882,0.9411764705882353,0.9441176470588235,0.9529411764705882,0.9588235294117647,0.95,0.006443794794178432,127,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
80,51.10288610458374,0.8561488087433855,0.15640754699707032,0.040077051203289665,squared_error,0.1,5,0.5,20,80,700,"{'criterion': 'squared_error', 'learning_rate': 0.1, 'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 20, 'min_samples_split': 80, 'n_estimators': 700}",0.9529411764705882,0.9441176470588235,0.9441176470588235,0.9529411764705882,0.9558823529411765,0.95,0.004921529567847512,127,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
73,44.67907814979553,0.8007761182597007,0.1273869037628174,0.012774978870416136,squared_error,0.1,5,0.5,20,60,600,"{'criterion': 'squared_error', 'learning_rate': 0.1, 'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 20, 'min_samples_split': 60, 'n_estimators': 600}",0.95,0.9470588235294117,0.9411764705882353,0.9529411764705882,0.9588235294117647,0.95,0.005882352941176483,127,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
88,29.123378419876097,1.2042799063013068,0.10925688743591308,0.039825368987869265,squared_error,0.3,5,0.3,10,80,600,"{'criterion': 'squared_error', 'learning_rate': 0.3, 'max_depth': 5, 'max_features': 0.3, 'min_samples_leaf': 10, 'min_samples_split': 80, 'n_estimators': 600}",0.961764705882353,0.9441176470588235,0.9411764705882353,0.9470588235294117,0.9558823529411765,0.95,0.0076696498884737275,127,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
89,31.657373237609864,1.2331359884761341,0.11014823913574219,0.038992865959456016,squared_error,0.3,5,0.3,10,80,700,"{'criterion': 'squared_error', 'learning_rate': 0.3, 'max_depth': 5, 'max_features': 0.3, 'min_samples_leaf': 10, 'min_samples_split': 80, 'n_estimators': 700}",0.9588235294117647,0.9470588235294117,0.9382352941176471,0.9470588235294117,0.9588235294117647,0.95,0.007892004626469867,127,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
66,34.458878660202025,0.37456031558629094,0.12806715965270996,0.008032855544647638,squared_error,0.1,5,0.5,15,70,500,"{'criterion': 'squared_error', 'learning_rate': 0.1, 'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 15, 'min_samples_split': 70, 'n_estimators': 500}",0.9529411764705882,0.9411764705882353,0.9411764705882353,0.9558823529411765,0.9588235294117647,0.95,0.007440653318043263,127,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
25,32.083808755874635,0.4843716381679016,0.12926139831542968,0.006396142385630202,squared_error,0.1,5,0.3,20,80,600,"{'criterion': 'squared_error', 'learning_rate': 0.1, 'max_depth': 5, 'max_features': 0.3, 'min_samples_leaf': 20, 'min_samples_split': 80, 'n_estimators': 600}",0.9558823529411765,0.9470588235294117,0.9382352941176471,0.9558823529411765,0.9529411764705882,0.95,0.006706914265289062,127,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
18,28.240962314605714,0.8311351239788028,0.11244111061096192,0.04064738950458066,squared_error,0.1,5,0.3,20,60,500,"{'criterion': 'squared_error', 'learning_rate': 0.1, 'max_depth': 5, 'max_features': 0.3, 'min_samples_leaf': 20, 'min_samples_split': 60, 'n_estimators': 500}",0.9529411764705882,0.9441176470588235,0.9352941176470588,0.9588235294117647,0.9588235294117647,0.95,0.009112901991076287,127,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
22,33.10779118537903,0.569586655484943,0.11734294891357422,0.011874507331412045,squared_error,0.1,5,0.3,20,70,600,"{'criterion': 'squared_error', 'learning_rate': 0.1, 'max_depth': 5, 'max_features': 0.3, 'min_samples_leaf': 20, 'min_samples_split': 70, 'n_estimators': 600}",0.95,0.9411764705882353,0.9470588235294117,0.9558823529411765,0.9558823529411765,0.95,0.005580489988532462,127,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
58,44.84433841705322,1.030004523999313,0.15211958885192872,0.037550361728785134,squared_error,0.1,5,0.5,10,70,600,"{'criterion': 'squared_error', 'learning_rate': 0.1, 'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 10, 'min_samples_split': 70, 'n_estimators': 600}",0.961764705882353,0.9382352941176471,0.9323529411764706,0.9529411764705882,0.9647058823529412,0.95,0.012752637287458117,127,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
215,45.13863739967346,3.343441006422295,0.15327491760253906,0.0753679407108553,squared_error,0.5,5,0.4,20,80,700,"{'criterion': 'squared_error', 'learning_rate': 0.5, 'max_depth': 5, 'max_features': 0.4, 'min_samples_leaf': 20, 'min_samples_split': 80, 'n_estimators': 700}",0.9529411764705882,0.9470588235294117,0.9470588235294117,0.9529411764705882,0.95,0.95,0.0026306682088232725,127,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
216,39.19904456138611,1.7542734866715661,0.07237234115600585,0.07076383578859387,squared_error,0.5,5,0.5,10,60,500,"{'criterion': 'squared_error', 'learning_rate': 0.5, 'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 10, 'min_samples_split': 60, 'n_estimators': 500}",0.9558823529411765,0.9411764705882353,0.9441176470588235,0.9558823529411765,0.9529411764705882,0.95,0.006169463812765618,127,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
126,29.24983630180359,1.4810891590084216,0.109564208984375,0.050564108058973635,squared_error,0.3,5,0.4,20,60,500,"{'criterion': 'squared_error', 'learning_rate': 0.3, 'max_depth': 5, 'max_features': 0.4, 'min_samples_leaf': 20, 'min_samples_split': 60, 'n_estimators': 500}",0.9529411764705882,0.9411764705882353,0.9470588235294117,0.9558823529411765,0.9529411764705882,0.95,0.00526133641764657,127,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
122,36.35588598251343,1.4116802906421293,0.13274154663085938,0.005809019543944684,squared_error,0.3,5,0.4,15,70,700,"{'criterion': 'squared_error', 'learning_rate': 0.3, 'max_depth': 5, 'max_features': 0.4, 'min_samples_leaf': 15, 'min_samples_split': 70, 'n_estimators': 700}",0.9558823529411765,0.9470588235294117,0.9441176470588235,0.95,0.9529411764705882,0.95,0.0041594516540385314,127,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
130,32.849543762207034,1.848052554231589,0.13000717163085937,0.016128159767801055,squared_error,0.3,5,0.4,20,70,600,"{'criterion': 'squared_error', 'learning_rate': 0.3, 'max_depth': 5, 'max_features': 0.4, 'min_samples_leaf': 20, 'min_samples_split': 70, 'n_estimators': 600}",0.9529411764705882,0.9411764705882353,0.9470588235294117,0.9558823529411765,0.9529411764705882,0.95,0.00526133641764657,127,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
189,31.608894062042236,1.7937511783619513,0.11978287696838379,0.06735073183765657,squared_error,0.5,5,0.4,10,60,500,"{'criterion': 'squared_error', 'learning_rate': 0.5, 'max_depth': 5, 'max_features': 0.4, 'min_samples_leaf': 10, 'min_samples_split': 60, 'n_estimators': 500}",0.961764705882353,0.9441176470588235,0.9382352941176471,0.9529411764705882,0.9529411764705882,0.95,0.008108263971817782,127,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
227,39.47044615745544,1.9864350902565322,0.08399357795715331,0.05201548603167382,squared_error,0.5,5,0.5,15,60,700,"{'criterion': 'squared_error', 'learning_rate': 0.5, 'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 15, 'min_samples_split': 60, 'n_estimators': 700}",0.9529411764705882,0.9411764705882353,0.9470588235294117,0.9558823529411765,0.9529411764705882,0.95,0.00526133641764657,127,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
11,39.535549068450926,0.46797993232768187,0.20071663856506347,0.04831316178008326,squared_error,0.1,5,0.3,15,60,700,"{'criterion': 'squared_error', 'learning_rate': 0.1, 'max_depth': 5, 'max_features': 0.3, 'min_samples_leaf': 15, 'min_samples_split': 60, 'n_estimators': 700}",0.9588235294117647,0.9411764705882353,0.9441176470588235,0.9529411764705882,0.9529411764705882,0.95,0.006443794794178432,127,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
191,43.7556435585022,3.6258508820099764,0.19524455070495605,0.05770862175189778,squared_error,0.5,5,0.4,10,60,700,"{'criterion': 'squared_error', 'learning_rate': 0.5, 'max_depth': 5, 'max_features': 0.4, 'min_samples_leaf': 10, 'min_samples_split': 60, 'n_estimators': 700}",0.9529411764705882,0.9470588235294117,0.9441176470588235,0.95,0.9558823529411765,0.95,0.0041594516540385314,127,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
131,34.61446733474732,2.316125412207582,0.12768993377685547,0.015483206691197925,squared_error,0.3,5,0.4,20,70,700,"{'criterion': 'squared_error', 'learning_rate': 0.3, 'max_depth': 5, 'max_features': 0.4, 'min_samples_leaf': 20, 'min_samples_split': 70, 'n_estimators': 700}",0.9529411764705882,0.9529411764705882,0.9441176470588235,0.9470588235294117,0.9529411764705882,0.95,0.0037203266590216093,127,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
128,36.90543918609619,1.2100210206431645,0.12379655838012696,0.009967048674937536,squared_error,0.3,5,0.4,20,60,700,"{'criterion': 'squared_error', 'learning_rate': 0.3, 'max_depth': 5, 'max_features': 0.4, 'min_samples_leaf': 20, 'min_samples_split': 60, 'n_estimators': 700}",0.9470588235294117,0.9470588235294117,0.9470588235294117,0.9529411764705882,0.9558823529411765,0.95,0.0037203266590216445,127,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
77,51.72789583206177,0.6744507309750266,0.15653181076049805,0.03842453198078034,squared_error,0.1,5,0.5,20,70,700,"{'criterion': 'squared_error', 'learning_rate': 0.1, 'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 20, 'min_samples_split': 70, 'n_estimators': 700}",0.95,0.9441176470588235,0.9470588235294117,0.9529411764705882,0.9558823529411765,0.95,0.004159451654038531,127,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
206,43.1251615524292,3.9176736951453535,0.0996778964996338,0.04855983283242647,squared_error,0.5,5,0.4,15,80,700,"{'criterion': 'squared_error', 'learning_rate': 0.5, 'max_depth': 5, 'max_features': 0.4, 'min_samples_leaf': 15, 'min_samples_split': 80, 'n_estimators': 700}",0.95,0.9411764705882353,0.9529411764705882,0.9529411764705882,0.95,0.9494117647058824,0.004322628957852652,165,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
185,35.17642722129822,1.8423596223556544,0.19294395446777343,0.0872027886367832,squared_error,0.5,5,0.3,20,70,700,"{'criterion': 'squared_error', 'learning_rate': 0.5, 'max_depth': 5, 'max_features': 0.3, 'min_samples_leaf': 20, 'min_samples_split': 70, 'n_estimators': 700}",0.9529411764705882,0.9470588235294117,0.9441176470588235,0.95,0.9529411764705882,0.9494117647058824,0.0034299717028501648,165,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
233,48.35273976325989,4.410134272676593,0.15170278549194335,0.09500776266116827,squared_error,0.5,5,0.5,15,80,700,"{'criterion': 'squared_error', 'learning_rate': 0.5, 'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 15, 'min_samples_split': 80, 'n_estimators': 700}",0.9529411764705882,0.9470588235294117,0.9470588235294117,0.9441176470588235,0.9558823529411765,0.9494117647058824,0.0043226289578526846,165,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
194,48.152552318573,3.2576002832548316,0.12429184913635254,0.06177257277966688,squared_error,0.5,5,0.4,10,70,700,"{'criterion': 'squared_error', 'learning_rate': 0.5, 'max_depth': 5, 'max_features': 0.4, 'min_samples_leaf': 10, 'min_samples_split': 70, 'n_estimators': 700}",0.95,0.9470588235294117,0.9441176470588235,0.95,0.9558823529411765,0.9494117647058824,0.0039019115180651993,165,0.9985294117647059,0.9985294117647059,0.9992647058823529,0.9992647058823529,0.9985294117647059,0.9988235294117647,0.00036021907982105434
